ts,pid,name,cpu_percent,cpu_seconds,rss_bytes,vms_bytes
2025-11-28T22:58:56.322352,94684,order_service_app,2.29,N/A,0,0
2025-11-28T22:58:58.362607,94532,user_service_app,98.86,N/A,0,0
2025-11-28T22:59:00.391489,94544,product_service_app,7.15,N/A,0,0
2025-11-28T22:59:03.430593,94684,order_service_app,0.01,N/A,0,0
2025-11-28T22:59:05.456751,94532,user_service_app,98.39,N/A,0,0
2025-11-28T22:59:07.474708,94544,product_service_app,0.01,N/A,0,0
2025-11-28T22:59:10.503731,94684,order_service_app,0.01,N/A,0,0
2025-11-28T22:59:12.519099,94532,user_service_app,101.39,N/A,0,0
2025-11-28T22:59:14.554767,94544,product_service_app,0.01,N/A,0,0
2025-11-28T22:59:17.582039,94684,order_service_app,0.01,N/A,0,0
2025-11-28T22:59:19.587322,94532,user_service_app,99.63,N/A,0,0
2025-11-28T22:59:21.616946,94544,product_service_app,0.02,N/A,0,0
2025-11-28T22:59:24.655381,94684,order_service_app,0.0,N/A,0,0
2025-11-28T22:59:26.672649,94532,user_service_app,99.59,N/A,0,0
2025-11-28T22:59:28.691583,94544,product_service_app,0.01,N/A,0,0
2025-11-28T22:59:31.726216,94684,order_service_app,2.85,N/A,0,0
2025-11-28T22:59:33.750221,94532,user_service_app,99.82,N/A,0,0
2025-11-28T22:59:35.769299,94544,product_service_app,0.0,N/A,0,0
2025-11-28T22:59:38.788865,94684,order_service_app,0.01,N/A,0,0
2025-11-28T22:59:40.805074,94532,user_service_app,101.07,N/A,0,0
2025-11-28T22:59:42.837795,94544,product_service_app,0.0,N/A,0,0
2025-11-28T22:59:45.861147,94684,order_service_app,0.01,N/A,0,0
2025-11-28T22:59:47.878534,94532,user_service_app,99.52,N/A,0,0
2025-11-28T22:59:49.915966,94544,product_service_app,0.01,N/A,0,0
